ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density
0.6412118210690675,-0.8267581423253507,-0.9213137371311781,-0.6057084333500813,0.25347872685790285,0.0022601293142562764,-1.3927363588590371,-1.0275453866932247
0.6019096594349442,0.393050677680411,-1.1938886465517355,-0.09006805469820106,0.8650955784072917,-1.0449761589991853,1.0825900066180718,0.43017558156473423
0.6445170702656067,0.6221305545677943,-1.1766370700061175,0.7789584026498921,-1.6937461591535938,-1.9685251403817021,0.10841369062065064,0.017717530909931598
0.6204383959360357,-0.8437303891594146,-0.950641417258718,-0.1303344269506681,-0.20362932656115865,-0.5933807468337939,-0.19216777860389608,-0.6699727976604885
0.6045186616562329,-0.6413711752762932,-2.0547423161773777,1.0754696419711045,-0.5097011985657997,-0.5411405104516938,1.3110554312866258,-0.8803352589605832
0.5841070816665439,-0.6101890699615813,-0.14844310788807957,1.193372296892981,-0.0197888267311029,-0.2835635747688704,0.8157675547934002,0.3218158034051299
0.610020392186363,1.6149185569260112,-0.6608149312925378,-0.11739068991270153,1.0213672471675443,1.148026458053435,0.0021856705756521707,0.6879652941616485
0.6073659415180772,-0.6146725767663151,1.1057465069773456,0.13387166983981694,0.6631467511377533,-0.8879888574138031,0.5159461444687533,-0.2532815525592469
0.54186006395216,1.6296117961142649,1.1057465069773456,0.6033396161183664,-1.7402509453682564,0.36136385691465006,1.8634704362878347,-0.13132741447058294
-0.658316822914732,-0.6713713000316435,1.1057465069773456,0.4174250751705999,-1.2920890119710131,-2.0057255532089973,-0.04686276434520512,0.19336115245563948
0.6289391431557374,-0.07708895944152917,-0.3140582427259152,-1.054918969430987,0.47639223788784113,1.4824182547634683,-0.35304903566720747,1.0838870326978547
-1.9857062361111,-0.8795865636330112,1.1057465069773456,0.10560875755797045,0.3513545061552322,1.5073920254688187,-0.02818558614209495,0.5936727455847248
0.5432802916194875,-0.2364482907028848,-0.940290471331333,-2.084720279659395,-0.867612124141297,0.8856336437225377,-1.3715719876671586,-2.2881350540671894
-0.7079760031619831,0.11333298759816117,-0.02768207206890543,1.4378899302227448,-0.23172774143740954,0.6876929032044257,1.582791943980234,0.2940817425288527
-1.998038592336615,-0.6239924294547967,-0.2088236257977414,0.2759448367180027,-0.049343932925103064,-0.01938316666352664,0.07936190514578259,-0.05221565048660528
-1.9935679462217397,-0.6221214109661524,-0.1674198420883067,0.15560933727807572,0.37478637843531853,-0.29684396248996775,0.20926734298949773,0.7286559990711939
0.6455362480589651,1.9743370112824643,1.1057465069773456,-1.7617702703961997,-1.985253008331248,-0.9244911427734747,0.35735499339333116,-1.9932847203676476
0.6130726982690624,-0.6355608654902766,-1.3405270471893367,-0.313030787394895,1.097652287535649,0.46820727435595805,0.1067963407357666,0.2706189978119936
0.6184543461613256,1.6574637848660738,-1.5699730152458635,0.4108691752082604,-1.912276048142564,2.1190764444672165,1.060288450924682,-0.15217518469360494
-0.6793867519734137,-0.6381296697564682,1.1057465069773456,-0.9491820519998414,-0.6229992346146426,-0.7129649065231042,0.21084347696170608,-0.8791723463669082
-1.9937750052804952,-0.624052643350496,-0.8643835345306942,-3.2571182338713256,0.9814986486974487,-0.19772801277682547,-1.098895377472942,1.8148759117140292
0.5923473352317022,-0.8768105981775415,-1.1938886465517355,1.4894171028412018,1.1161006270592546,0.9412687987780461,-0.7313487287144625,0.3367971512971967
0.6297405168901168,0.6146020514784579,0.47951427837185295,-0.446377335736907,1.7834376649778685,-0.8580880277387467,-0.3351092476120434,1.4714178231666
-1.9827317586788258,-0.6080108005496129,1.1057465069773456,0.7178459726909949,-0.9980979217724892,-0.3991019899900453,-0.24503749067091068,-1.5498821040394994
0.6258758016673698,-0.650579505105072,-0.038033017996274524,-0.8392164828922023,-0.32574888169723143,-0.7174992057683651,0.8134819450869015,-1.4673780306158297
-1.989015841388814,-2.1990784798187746,1.1057465069773456,-0.36122393811146997,-1.681800785720544,-0.8488406118121028,-1.762923261518657,-1.1831532040156283
0.6089743518923793,-0.6279010894853424,-2.0547423161773777,0.9742602333027119,0.9883297067528333,-0.9860638342011478,1.3136220585799723,1.2412993308178653
-1.9963739885150926,-0.8778415196786771,1.1057465069773456,0.13820386643015098,0.364844291982499,-0.10253966029852846,-0.1698772762689448,0.6798204116574714
0.6105100157109719,-1.1149096981032471,-0.6452885124015191,1.5858516632751416,-0.1415999283216788,0.8366925309592707,0.7735307988330556,0.4886083679875835
0.6309804027966005,-0.8895629188781605,-0.6539143006743257,0.9421117113488148,0.9446060066700436,-0.5388573949859806,-0.28236861628993914,0.8101441496597319
0.6171300974826633,1.6118670480477475,1.1057465069773456,-0.4536956917339343,-1.9173560140498815,-1.2419196520715055,0.2816778939765396,-0.5076830081691331
-1.253822959352416,1.5963247156620914,-0.31750855803502065,0.3016307000284543,-1.0588238672381558,1.8856483776300617,0.23426929034758434,-0.3882277276731845
0.6327788835130462,-0.8844990461520558,-2.458429207344538,1.0022432855607644,1.190312153123206,0.3695575272418799,0.32615173727340147,1.2612733377535783
0.6310312237436869,-0.6158299143335335,1.1057465069773456,1.1373281232073866,0.506572114951,-0.9836306398171555,-0.6548686683795066,-0.2525984116346498
0.5879606162809002,0.606111699014899,1.1057465069773456,0.16326466413198398,0.29989722177394873,-0.2100600294587703,0.7880017057959846,-0.9152799397113949
0.6020115917345532,-0.6137216553035029,-0.7539734446388192,-1.764972955508536,-0.28914408759332877,0.33033264559665,-0.16057596883388323,-0.49236514595650055
-1.9683565455827143,-0.6508088617569991,-0.17949594567020768,0.4689728409888626,-0.3511173880782536,0.16004097039700774,-0.38532559162388735,-0.6459100574604835
0.6061369458145305,0.23644457124213736,-1.5699730152458635,0.28457694931158267,-0.9658761957793769,-0.32464368730303683,0.9726240779776765,0.4104123274469424
-2.0308491765938452,-0.6285899066487276,-0.2088236257977414,0.6276946587497875,-0.10558634735969939,-0.09592980153857897,-1.5166679248412127,-0.15088569419887385
0.5997064987768955,-0.8822142847953152,-1.326725785952861,0.3362180603453914,0.4421575108355603,0.06696010911747363,-0.4564136738471871,0.2617673790552187
0.6055847399236437,0.8547405038816983,1.1057465069773456,-0.18118208443994638,-0.8200841872134341,-1.0372758703318512,-1.3776149898550296,0.19041623080530792
0.6359672445312742,-0.6264116372367625,-2.194480086196802,0.9280750979832783,0.007391166136489476,0.41685473881226953,2.171154718692879,0.2659325162386696
-1.9895694993067827,-0.6595609597754085,-0.8643835345306942,1.0566989578154258,-2.0133107886806436,-0.8326884252077262,-0.29978721039401446,0.4228190244854559
0.6145556535053814,1.3181617952318145,1.1057465069773456,-0.17538283631639376,0.640349447910352,0.31576221780851266,-0.1962880584624389,0.23196423263172664
0.6164580993593011,-0.6285563226381569,-0.7764004941480991,-1.5680480447209533,-0.6518529927197951,-1.3899357839330369,0.37601512319614483,-1.1710723960855935
0.6231722724844799,-1.1306614269327848,1.1057465069773456,-0.5125941731317926,-0.43743728225041567,-0.37658376584753284,0.17634332251268026,-0.2138762312315584
0.6039303002915438,2.0348393403714007,1.1057465069773456,-0.9034193018626606,-2.4652950042146484,0.751454091473654,-0.7761571702847344,-2.5855763149134203
0.6285356248357984,-0.8728454220799059,-1.326725785952861,-1.7063169969385763,0.9832565185145555,-1.1120854215522373,-1.1804618561301503,1.0865285858455165
0.6160312034036748,0.3845039764276239,-1.214590538406465,0.08802421839557753,-0.4773247201463267,0.6866199985944885,-0.11310029567419444,0.8736897386936884
-1.989863244381009,-0.6291218420536231,-0.8643835345306942,-1.4719718786594471,-2.3364282597927244,-0.9829983924574808,-0.25206555317325824,-1.2624593993561564
0.6340363389469514,2.1023393630508087,-0.7315463951295406,0.9656763331536318,-1.4366752131799874,-0.38120108747427517,1.1212111903058684,0.4312762153239267
0.6239022064874915,-0.8457179030470903,-1.1938886465517355,0.2752332777851883,0.5018376158545675,-0.19395368763001958,-0.4357032397305904,0.6220882620050282
0.5966190536393353,0.528022058292232,0.37255450378915583,-1.4011508725742843,-1.3359392894460125,-0.8355953489447744,-0.8806408204955842,-2.3760023701154447
0.6528318128189481,-1.1144185491959893,1.1057465069773456,0.546736249978714,-0.4482145271781331,0.9384141061541835,0.1250214553141254,0.4560569276470047
0.6322144805948451,-0.7468849615967909,-0.6539143006743257,0.9380631706543618,-0.33805384426012947,0.47175169137184847,1.8375606147791126,0.9596003278994542
0.601343368881565,-0.8652321448899389,1.1057465069773456,0.7459193514970718,1.2241787123785268,0.7058492591991942,1.3298648751006068,0.4690309872794928
0.61691403585614,1.84356167207916,-0.3140582427259152,1.5528351132196048,-1.39934009695959,1.9240877398286231,1.125679369936991,0.42345043154110884
0.5647440104168263,-0.8497565389936474,-0.6884174537655299,-0.22832068759893187,0.9290101580663455,0.22311243427394692,0.22449081505006108,0.5373237315872514
0.6019140155161279,-0.5714911280002988,0.8918269578118679,-1.167354633581544,-1.023414745889375,-0.31569642921360497,-0.34298617057179664,-2.0972047498493485
0.6026713928306012,-1.1257152224244873,-1.526844073881853,-1.2854147361548174,1.4785979250635968,-1.0627381958153725,-0.7236347959550734,1.9455569503972756
0.6469091396441263,-0.6293364540915888,-1.8736007624485098,0.48770085972562877,1.4589537025234067,-0.6614910305765614,0.9647537120949475,0.968984526916546
0.6213726301463881,0.13969805714531783,-0.26575382839822914,-1.1080555671196652,0.2138809451339506,0.22035992304130464,-0.4288096909797789,0.9692508170467067
-2.001105418689903,0.3647426699614114,0.32079977415228095,0.8785884490613591,1.2020306124006457,-1.1138161188694744,-0.0835196351008029,0.6033086281003829
0.6317536072060129,0.6066194053636874,1.1057465069773456,-1.473932553853078,-0.4463543020877157,0.14528214566843425,-1.6944072395953593,-2.192890162693344
0.6387544104728015,0.12446668041053208,-0.7142948185839704,-1.2711883498620857,0.1420589142795042,0.17132562781605273,-1.4776668053759912,1.2259736034958721
0.6218609468466553,0.144239626045992,1.1057465069773456,0.35249126721798063,0.9633904280935273,0.021093437027305127,0.3049176737199474,0.21197842803202233
0.6299618058140695,2.3287706133025172,-0.6728910348744841,1.7832400796751031,-0.7799352681797159,0.5618086220985216,1.2314094268180864,0.04066230199806377
0.6172487280934482,-0.6185475699990824,1.1057465069773456,-0.11691590575453006,0.1741766870122975,-0.11432245200051583,-0.6664383497756972,-1.1212143444590243
-1.9770790173344828,-0.6252622472414722,-0.8643835345306942,0.5520085168677513,0.005222024925395507,-0.031421411844512324,0.8043408176764023,1.5702215737374583
-2.0136994301915987,-0.6158009388108606,-0.7522482869842297,1.4097014546522495,-0.6856040763873877,0.919184845549478,1.1930523996619447,-1.1958677150402526
0.6200607236977449,-0.21458715570395331,1.1057465069773456,0.3759085330151485,-0.32424219020693984,1.031539671792454,0.043005910553166625,-0.2608022824587883
0.6007419392733249,0.6053716917614472,-0.1777707880156182,0.8044652923592612,-0.47007078426498183,-1.1177245570928167,1.4595338834812435,-0.2644500078070867
